,Price,MA 7,MA 20,MA 50,RSI 7,RSI 14,RSI 21,Gain,Loss,Average Gain (7),Average Loss (7),Average Gain (14),Average Loss (14),Average Gain (21),Average Loss (21)
1024,421.422,403.136,385.08605,402.537766,78.87805529,63.84062756,50.75355708,4.572,0,5.509762761,1.47540281,4.860086547,2.752756141,4.362118513,4.232586496
1025,419.377,408.3727143,387.20885,402.302526,75.20834815,62.54816585,51.61542524,0,2.045,4.722653796,1.556773837,4.512937508,2.702202131,4.379286859,4.105166846
1026,441.12,415.615,391.04725,402.436386,84.2801897,69.5960846,53.17159833,21.743,0,7.154131825,1.334377575,5.743656258,2.509187693,4.511422334,3.9732245
1027,438.65,420.5444286,394.4277,402.522866,80.38191348,68.02987585,54.34223896,0,2.47,6.132112993,1.49660935,5.333395096,2.506388572,4.58859808,3.855290445
1028,437.803,426.0335714,397.67445,402.674966,78.9215005,67.46916198,55.27477691,0,0.847,5.256096851,1.403808014,4.952438304,2.387860817,4.620383735,3.738553186
1029,420.302,427.932,400.28335,402.410326,54.88399852,57.01285055,55.25648736,0,17.501,4.505225872,3.703406869,4.598692711,3.467370759,4.614900028,3.736879552
1030,423.187,428.8372857,402.0239,402.231766,57.38050143,58.16389494,55.34715427,2.885,0,4.273765033,3.174348745,4.476286089,3.219701419,4.598655504,3.710092371
1031,423.142,429.083,403.89435,402.067746,57.32277932,58.13774547,55.42031654,0,0.045,3.663227171,2.727298924,4.156551368,2.992937032,4.554111298,3.663292683
1032,427.029,430.1761429,406.50055,401.479646,61.25092855,59.8181957,55.6267679,3.887,0,3.695194718,2.337684792,4.137297699,2.779155815,4.513210508,3.600168498
1033,432.139,428.8931429,409.33165,401.0285,66.04446056,61.97901029,55.9923249,5.11,0,3.897309759,2.003729822,4.206776435,2.580644686,4.483881901,3.524147608
1034,432.797,428.057,412.4147,400.71026,66.6639869,62.26044298,56.32491151,0.658,0,3.434551222,1.717482704,3.953292404,2.396312922,4.433913773,3.438115946
1035,436.919,427.9307143,415.5652,400.5045,70.58618384,64.05539018,56.76429613,4.122,0,3.53275819,1.472128032,3.965342946,2.225147714,4.391001603,3.344497474
1036,431.371,429.512,418.1423,400.16494,59.57882923,59.92424375,56.85381719,0,5.548,3.028078449,2.054395456,3.682104164,2.462494305,4.3261005,3.283064045
1037,424.485,429.6974286,420.51365,399.7388,48.60369383,55.16847088,56.57413399,0,6.886,2.595495813,2.744624677,3.419096724,2.778458998,4.243690753,3.257424075
1038,420.171,429.273,422.3862,399.49982,42.83618088,52.36462373,56.11446117,0,4.314,2.224710697,2.968821152,3.174875529,2.888140498,4.147548846,3.243681078
1039,409.408,426.7557143,423.3354,399.10312,31.83905004,46.07319092,55.16923,0,10.763,1.906894883,4.082275273,2.948098706,3.450630462,4.040851038,3.283614135
1040,397.241,421.7702857,422.99025,399.7297,23.7856312,40.19411701,53.76301076,0,12.167,1.634481328,5.237235948,2.737520227,4.073228287,3.926262004,3.376643745
1041,404.912,417.7867143,423.2669,400.13168,35.74114934,44.96251369,52.94037859,7.671,0,2.496841139,4.489059384,3.089911639,3.782283409,3.858194344,3.429615919
1042,413.74,414.4754286,423.60325,400.67936,46.92047707,49.91196949,52.65516871,8.828,0,3.401292404,3.847765186,3.499775094,3.512120308,3.836437109,3.449527789
1043,411.877,411.6905714,423.3546,401.21426,44.99327327,48.91230965,52.328976,0,1.863,2.91539349,3.564227303,3.249791158,3.394326001,3.792577889,3.45498967
1044,412.319,409.9525714,422.89945,401.88034,45.61161364,49.17241013,52.07837823,0.442,0,2.562051562,3.055051974,3.049234647,3.151874143,3.733981397,3.435945018
1045,416.292,409.3984286,422.7452,401.82922,51.34702163,51.55973945,52.05192097,3.973,0,2.763615625,2.618615977,3.115217887,2.926740276,3.687773503,3.397024587
1046,419.299,410.8114286,421.65415,402.0589,55.49143781,53.34582746,52.17012539,3.007,0,2.798384821,2.244527981,3.107488037,2.717687399,3.645421661,3.342143797
1047,410.801,412.7485714,420.2617,402.73072,43.32370625,47.963443,51.83301403,0,8.498,2.398615561,3.137881126,2.885524606,3.130566871,3.586049942,3.332417003
1048,412.495,413.8318571,418.9963,403.1878,46.07367606,49.06665212,51.63263936,1.694,0,2.297956195,2.689612394,2.800415706,2.906954951,3.524712145,3.30180726
1049,414.585,413.9525714,418.71045,403.41838,49.59404365,50.46207134,51.56656198,2.09,0,2.268248167,2.305382052,2.749671727,2.699315312,3.464880527,3.25435844
1050,415.641,414.4902857,418.33315,403.88468,51.46186239,51.18971068,51.56348343,1.056,0,2.095069858,1.976041759,2.628695175,2.506507075,3.399651447,3.193486217
1051,416.544,415.0938571,418.00325,404.36644,53.19224177,51.8411337,51.60698539,0.903,0,1.924774164,1.693750079,2.505431234,2.327470856,3.329419196,3.122070211
1052,418.4,415.395,417.5718,404.84462,56.87852611,53.22297825,51.74103635,1.856,0,1.914949283,1.451785782,2.459043289,2.161222937,3.262063486,3.042532857
1053,408.28,413.8208571,416.37885,405.41918,37.89426182,45.54856988,51.28117164,0,10.12,1.6413851,2.690102099,2.283397339,2.729707013,3.184888324,3.02575044
1054,406.739,413.2405714,415.07595,405.97572,35.77311324,44.49642,50.80522242,0,1.541,1.406901514,2.525944656,2.120297529,2.64479937,3.100222286,3.001950164
1055,411.882,413.153,413.8241,406.67494,47.26643243,48.75127261,50.69004688,5.143,0,1.940629869,2.16509542,2.336204849,2.455885129,3.045003599,2.962099939
1056,411.091,412.6538571,412.8101,407.60972,45.79594154,48.14002875,50.54642788,0,0.791,1.663397031,1.968796074,2.169333074,2.336964763,2.97921281,2.914799754
1057,416.36,412.7565714,412.40385,408.5161,56.34946715,52.41953474,50.73070195,5.269,0,2.178483169,1.687539492,2.390737854,2.170038708,2.941082827,2.85635879
1058,418.076,412.9754286,412.2991,409.42026,59.35620709,53.75789409,50.98756494,1.716,0,2.112414145,1.446462422,2.342542293,2.015035943,2.901622414,2.789220867
1059,414.883,412.473,412.57285,410.35544,51.63509708,50.88950164,51.00691863,0,3.193,1.810640696,1.69596779,2.175217844,2.099176233,2.849670904,2.737161197
1060,415.743,413.5391429,413.49795,410.90278,53.53438838,51.63798971,51.07575798,0.86,0,1.674834882,1.453686677,2.081273712,1.949235073,2.793726331,2.676043363
1061,416.715,414.9642857,414.0881,411.52242,55.8219981,52.51880468,51.19505058,0.972,0,1.574429899,1.246017152,2.002039875,1.810003997,2.735664596,2.607946876
1062,425.349,416.8881429,414.66855,412.5313,70.74697403,59.56380592,51.84091675,8.634,0,2.582939913,1.068014702,2.475751313,1.680717997,2.728391992,2.534616773
1063,422.756,418.5545714,415.2125,413.47608,63.25895645,56.83633187,52.20834104,0,2.593,2.213948497,1.285869744,2.298911933,1.745880997,2.703894683,2.475152629
1064,415.547,418.4384286,415.3739,414.3643,47.09207893,49.98361147,52.01675211,0,7.209,1.89767014,2.132031209,2.134703938,2.136103783,2.665503038,2.458813513
1065,412.597,417.6557143,415.18915,415.13806,41.97114974,47.46179871,51.65072486,0,2.95,1.626574406,2.248883894,1.982225085,2.194239227,2.616030246,2.448816865
1066,415.366,417.7247143,414.9925,415.8488,48.14605679,50.01122982,51.52666344,2.769,0,1.789778062,1.927614766,2.038423294,2.037507854,2.576684904,2.423997717
1067,416.754,417.8691429,415.29015,416.64272,51.18388343,51.28726254,51.51544293,1.388,0,1.732381196,1.652241228,1.991964487,1.891971579,2.536479966,2.387247408
1068,419.67,418.2912857,415.6489,417.38172,57.31329365,53.94694935,51.70441014,2.916,0,1.901469597,1.416206767,2.057967024,1.756830752,2.506241377,2.341007378
1069,418.185,417.2678571,415.8289,417.93694,53.33451709,52.37852055,51.7542236,0,1.485,1.629831083,1.426034372,1.910969379,1.737414269,2.464507553,2.297437235
1070,419.437,416.7937143,416.0187,418.2428,56.31734293,53.60327164,51.88446399,1.252,0,1.575855214,1.222315176,1.863900138,1.61331325,2.422190775,2.246240946
1071,422.651,417.8085714,416.32405,418.70824,63.33608527,56.68311345,52.22453622,3.214,0,1.809875898,1.047698722,1.960335842,1.498076589,2.393032924,2.189167507
1072,421.656,419.1027143,416.48685,419.0011,59.86211341,55.45581541,52.43457091,0,0.995,1.551322198,1.040170333,1.820311853,1.462142547,2.352951461,2.134453356
1073,421.076,419.9184286,417.12665,419.08562,57.70946153,54.71216328,52.56660538,0,0.58,1.329704741,0.974431714,1.690289578,1.399132365,2.304225426,2.07921423
1074,418.474,420.1641429,417.7134,419.02666,48.56831123,51.38320824,52.46237053,0,2.602,1.139746921,1.206941469,1.569554608,1.485051482,2.248774069,2.037677432
1075,416.145,419.6605714,417.92655,418.96202,41.67485652,48.53652216,52.17524939,0,2.329,0.976925932,1.367235545,1.457443565,1.545333519,2.188209872,2.005751628
1076,421.133,420.0817143,418.42865,418.56228,56.94417322,54.36741514,52.32513561,4.988,0,1.549936513,1.171916181,1.709626167,1.434952553,2.157815903,1.966045178
1077,422.584,420.5312857,418.73985,418.24096,60.45747862,55.93160276,52.56812798,1.451,0,1.535802726,1.004499584,1.69115287,1.332455942,2.128196227,1.920257292
1078,426.181,421.0355714,419.1451,418.00852,68.00755318,59.62623124,53.064797,3.597,0,1.830259479,0.860999644,1.827284808,1.237280518,2.114008763,1.869816452
1079,424.269,421.4088571,419.6144,418.08786,60.80746195,56.89565232,53.30764221,0,1.912,1.568793839,1.011142552,1.696764464,1.285474767,2.088046148,1.828927219
1080,424.932,421.9597143,420.07385,418.12276,62.41715452,57.62039625,53.56813196,0.663,0,1.439394719,0.866693616,1.622924145,1.19365514,2.057157985,1.783106571
1081,429.966,423.6014286,420.7364,418.25924,72.44294839,62.74263705,54.20815522,5.034,0,1.95290976,0.742880242,1.866572421,1.108394059,2.052193783,1.733571984
1082,430.941,425.7151429,421.016,418.33748,74.00962668,63.65881178,54.82879997,0.975,0,1.813208365,0.636754493,1.802888676,1.029223055,2.040813525,1.681342579
1083,428.027,426.7,421.27955,418.25524,61.76557191,58.98992187,55.05560378,0,2.914,1.554178599,0.96207528,1.674110914,1.163849979,2.017640434,1.647091756
1084,428.506,427.546,421.9275,418.16942,62.94133435,59.51554451,55.28795943,0.479,0,1.400581656,0.824635954,1.588745848,1.080717838,1.988256682,1.607927194
1085,436.37,429.0015714,423.11615,418.15844,76.67808419,66.99480189,56.15286209,7.864,0,2.323927134,0.706830818,2.036978288,1.003523707,2.00424099,1.565017842
1086,441.916,431.5225714,424.44365,418.36934,82.12858397,71.05596387,57.33052079,5.546,0,2.784223258,0.605854987,2.287622696,0.931843442,2.041383002,1.519343421
1087,451.083,435.2584286,426.1601,418.9013,87.68064498,76.25646697,59.02661892,9.167,0,3.696048506,0.519304274,2.779006789,0.865283196,2.120176598,1.471722509
1088,447.488,437.7615714,427.551,419.44764,76.76879379,70.87805107,59.9904504,0,3.595,3.168041577,0.958689378,2.580506304,1.060262968,2.17007493,1.44729236
1089,451.818,440.744,429.23265,420.29584,80.22667585,73.31897321,61.08971396,4.33,0,3.334035637,0.821733753,2.70547014,0.984529899,2.22550163,1.417503855
1090,459.923,445.3005714,431.25695,421.54948,85.07730094,77.17541049,62.54911091,8.105,0,4.015601975,0.704343216,3.091150844,0.914206335,2.310744504,1.383543824
1091,460.466,449.8662857,433.1477,422.66056,85.35804508,77.41097653,63.7546984,0.543,0,3.519515979,0.603722757,2.909140069,0.848905882,2.36830505,1.346409488
1092,467.856,454.3642857,435.4577,423.74288,88.72579977,80.3789573,65.20765497,7.39,0,4.072442267,0.517476649,3.229201493,0.788269748,2.449454442,1.306936496
1093,444.789,454.7747143,436.64335,424.40112,48.28361394,55.75417575,63.72202642,0,23.067,3.490664801,3.738837128,2.998544243,2.379607623,2.499035887,1.422741288
1094,449.381,454.5315714,438.1887,425.14236,53.23434436,58.48108957,62.87936523,4.592,0,3.6479984,3.204717538,3.112362512,2.20963565,2.553748388,1.507597299
1095,456.566,455.8284286,440.20975,425.94784,60.19091211,62.38719876,62.66886444,7.185,0,4.153284343,2.746900747,3.403265189,2.051804532,2.629916767,1.566611749
1096,447.903,455.2691429,441.54825,426.51992,49.77558932,55.59569675,61.65645459,0,8.663,3.559958009,3.592057783,3.160174819,2.52403278,2.674204445,1.66306156
1097,452.592,454.2218571,443.04865,427.35574,54.72300204,58.24525106,61.15243704,4.689,0,3.721249722,3.078906671,3.269376617,2.343744724,2.724063744,1.730482756
1098,444.488,451.9392857,443.964,427.9956,45.65489515,52.42321005,60.02550823,0,8.104,3.189642618,3.796777147,3.035849716,2.755191529,2.746234166,1.828877727
1099,450.3,449.4312857,445.26555,428.7099,52.27233319,55.8329699,59.48781827,5.812,0,3.564265102,3.254380411,3.234146165,2.558392134,2.78518802,1.896758807
1100,447.119,449.7641429,446.3749,429.33946,48.50124094,53.57002864,58.79534586,0,3.181,3.055084373,3.243897496,3.003135725,2.602864125,2.798040228,1.960908269
1101,448.922,449.6985714,447.3227,429.98702,50.84617914,54.69097293,58.34941197,1.803,0,2.876215177,2.780483568,2.917411744,2.416945259,2.801762844,1.999935664
1102,461.62,450.4205714,448.85665,430.85142,64.22909953,61.70342393,58.73086581,12.698,0,4.279327294,2.383271629,3.616025191,2.244306312,2.872123056,2.018189758
1103,459.248,452.0412857,450.4177,431.87078,60.63145888,59.84029515,58.84157626,0,2.372,3.667994824,2.381661397,3.357737678,2.253427289,2.910021712,2.035497931
1104,459.283,452.9971429,451.95655,432.92166,60.66938312,59.85955504,58.93270988,0.035,0,3.148995563,2.041424054,3.120399272,2.092468197,2.921401419,2.035780127
1105,461.747,455.4627143,453.2254,433.91896,63.55306898,61.26784577,59.14611235,2.464,0,3.051139054,1.749792046,3.07351361,1.943006183,2.927579402,2.022161647
1106,450.326,455.4664286,453.6459,434.70366,45.50929092,52.13712023,58.3979263,0,11.421,2.615262046,3.131393183,2.853976923,2.620005742,2.912707147,2.074982196
1107,452.179,456.1892857,453.7007,435.42004,48.28834783,53.35180475,57.89791827,1.853,0,2.506367468,2.684051299,2.782478572,2.432862474,2.893357638,2.103985487
1108,454.731,457.0191429,454.06285,436.15314,52.20495401,55.04396919,57.63633944,2.552,0,2.512886401,2.3006154,2.766015817,2.259086583,2.87523996,2.113348816
1109,456.007,456.2172857,454.2723,436.97562,54.22725254,55.90525879,57.49522827,1.276,0,2.336188344,1.971956057,2.659586115,2.097723256,2.849570836,2.106615828
1110,455.503,455.6822857,454.0513,437.77082,53.19015339,55.45334712,57.33770526,0,0.504,2.002447152,1.762248049,2.469615679,1.983885881,2.809231613,2.090217362
1111,457.837,455.4757143,453.91985,438.59326,57.57396815,57.17960838,57.34598862,2.334,0,2.049811845,1.510498327,2.459928844,1.842179746,2.773068767,2.062611694
1112,454.893,454.4965714,453.2717,439.18414,50.60043358,54.32021089,57.11219957,0,2.944,1.756981581,1.715284281,2.284219641,1.920881193,2.724683662,2.046072293
1113,452.422,454.796,453.65335,439.77746,45.2352397,51.97104116,56.71176039,0,2.471,1.505984212,1.823243669,2.121061095,1.960175393,2.666650355,2.035461406
1114,453.371,454.9662857,453.85285,440.53394,47.71903081,52.81502633,56.43472618,0.949,0,1.426415039,1.562780288,2.037342446,1.820162865,2.607591531,2.012952782
1115,440.539,452.9388571,453.0515,441.09278,27.81695453,42.05403784,55.13538801,0,12.832,1.222641462,3.172668818,1.891817985,2.606722661,2.541641527,2.068177355
1116,441.888,450.9218571,452.75075,441.62322,31.32964939,43.36055741,54.15496907,1.349,0,1.240692682,2.719430416,1.853045272,2.420528185,2.479691582,2.099189405
1117,443.147,449.1567143,452.2785,442.15108,34.78515997,44.61565707,53.42736897,1.259,0,1.243308013,2.330940356,1.810613467,2.247633315,2.420816174,2.110225165
1118,438.675,446.4192857,451.98785,442.53118,28.78306509,41.12930412,52.45999955,0,4.472,1.065692583,2.63680602,1.681283934,2.406516649,2.35628648,2.135300444
1119,443.175,444.7452857,451.6316,443.03098,40.77918366,45.72527328,51.98397329,4.5,0,1.556307928,2.260119445,1.882620795,2.234622603,2.318192263,2.141244206
1120,445.769,443.7948571,451.5641,443.55762,46.80520741,48.23406242,51.78080733,2.594,0,1.704549653,1.937245239,1.933433596,2.075006703,2.288971186,2.131529969
1121,449.055,443.1782857,451.57075,444.0857,53.75908784,51.30474837,51.85802324,3.286,0,1.930471131,1.660495919,2.030045482,1.926791938,2.271899755,2.109099776
1122,453.732,445.063,451.17635,444.72722,62.00644233,55.36327273,52.27412001,4.677,0,2.322832398,1.423282216,2.219113662,1.789163943,2.274325119,2.076441797
1123,473.864,449.631,451.90715,445.78298,79.95785892,67.80280012,54.08406127,20.132,0,4.866999198,1.219956185,3.498605543,1.661366518,2.397785789,2.035656768
1124,528.545,461.8307143,455.37025,447.9844,91.97421291,82.26211253,58.9383381,54.681,0,11.98328503,1.04567673,7.154490861,1.542697481,2.854238134,1.988514861
1125,524.624,474.1091429,458.5141,450.15398,87.58135224,79.50491063,62.03201388,0,3.921,10.27138717,1.456437197,6.6434558,1.712576232,3.207435707,1.96317783
1126,534.224,487.1161429,462.709,452.4158,89.07220595,81.16908634,64.72196094,9.6,0,10.17547471,1.248374741,6.854637528,1.590249359,3.539247088,1.929139588
1127,531.407,499.3501429,466.6704,454.59226,85.5560055,79.138427,66.49834835,0,2.817,8.721835469,1.472464063,6.365020562,1.677874405,3.786037011,1.907393134
1128,539.168,512.2234286,470.89225,456.852,87.18236631,80.57992127,68.14462036,7.761,0,8.584573259,1.262112054,6.464733379,1.558026233,4.014538737,1.876665464
1129,538.832,524.3805714,475.0335,459.14326,86.68934726,80.32115831,69.39080294,0,0.336,7.358205651,1.129810332,6.002966709,1.470738645,4.173760971,1.841100933
1130,570.445,538.1778571,480.7806,462.05352,91.7872886,85.15226472,71.3901399,31.613,0,10.82317627,0.968408856,7.832254801,1.365685884,4.490399795,1.799544168
1131,573.526,544.6037143,486.56505,464.92472,92.13001092,85.52523084,72.99449752,3.081,0,9.71715109,0.830064734,7.492879458,1.268136893,4.739292714,1.753378481
1132,574.4756747,551.7253821,492.5441837,467.7954135,92.24636751,85.64492761,74.26514689,0.949674721,0,8.464654466,0.711484058,7.025507691,1.177555686,4.916690892,1.70376446
1133,585.563,559.059525,499.2012337,470.9461335,93.54605973,86.99686179,75.54944655,11.08732528,0,8.839321725,0.609843478,7.315637519,1.093444566,5.103482837,1.651672985
1134,577.9106943,565.7029099,505.4282184,473.9342274,82.42138033,81.30544979,75.98722883,0,7.65230573,7.576561479,1.615909514,6.793091982,1.561934649,5.221248486,1.649969963
1135,583.139,571.9844813,512.5582184,476.8696074,83.94343451,82.16400292,76.45714507,5.22830573,0,7.241096372,1.385065298,6.681321535,1.450367888,5.317431719,1.637355455
1136,577.607,577.523767,519.3441684,479.5834274,75.83759704,78.0781069,76.42271765,0,5.532,6.206654033,1.977484541,6.204084283,1.741913039,5.359775639,1.653552078
1137,579.2276479,578.778431,526.1482008,482.1463203,76.60957096,78.41672812,76.43189672,1.62064788,0,5.551510297,1.694986749,5.876695968,1.617490679,5.368905861,1.655525158
